uid,floor,chamber,half,ch1,ch2,ch3,ch4,start_at
722f241acbca11eeaac728c2dd2980ba,12,12-3,12-3-1,Neuvillette,Nahida,Raiden Shogun,Sangonomiya Kokomi,2024-02-01 03:51:53+00:00
722f241acbca11eeaac728c2dd2980ba,12,12-3,12-3-2,Hu Tao,Furina,Yelan,Zhongli,2024-02-01 03:52:34+00:00
722f241bcbca11ee948628c2dd2980ba,11,11-1,11-1-1,Alhaitham,Nahida,Kuki Shinobu,Yelan,2024-02-01 12:48:42+00:00
722f241bcbca11ee948628c2dd2980ba,11,11-1,11-1-2,Xiao,Faruzan,Dehya,Bennett,2024-02-01 12:49:49+00:00
722f241bcbca11ee948628c2dd2980ba,11,11-2,11-2-1,Alhaitham,Nahida,Kuki Shinobu,Yelan,2024-02-01 12:50:23+00:00
722f241bcbca11ee948628c2dd2980ba,11,11-2,11-2-2,Xiao,Faruzan,Dehya,Bennett,2024-02-01 12:51:20+00:00
722f241bcbca11ee948628c2dd2980ba,11,11-3,11-3-1,Alhaitham,Nahida,Kuki Shinobu,Yelan,2024-02-01 12:51:58+00:00
722f241bcbca11ee948628c2dd2980ba,11,11-3,11-3-2,Xiao,Faruzan,Dehya,Bennett,2024-02-01 12:52:38+00:00
722f241bcbca11ee948628c2dd2980ba,12,12-1,12-1-1,Xiao,Faruzan,Dehya,Bennett,2024-02-01 12:55:13+00:00
722f241bcbca11ee948628c2dd2980ba,12,12-1,12-1-2,Alhaitham,Nahida,Kuki Shinobu,Yelan,2024-02-01 12:56:26+00:00
722f241bcbca11ee948628c2dd2980ba,12,12-2,12-2-1,Xiao,Faruzan,Dehya,Bennett,2024-02-01 12:58:07+00:00
722f241bcbca11ee948628c2dd2980ba,12,12-2,12-2-2,Alhaitham,Nahida,Kuki Shinobu,Yelan,2024-02-01 12:59:29+00:00
722f241bcbca11ee948628c2dd2980ba,12,12-3,12-3-1,Xiao,Faruzan,Dehya,Bennett,2024-02-01 13:02:03+00:00
722f241bcbca11ee948628c2dd2980ba,12,12-3,12-3-2,Alhaitham,Nahida,Kuki Shinobu,Yelan,2024-02-01 13:03:16+00:00
722f241ccbca11ee949028c2dd2980ba,11,11-1,11-1-1,Furina,Neuvillette,Baizhu,Venti,2024-02-01 03:49:02+00:00
722f241ccbca11ee949028c2dd2980ba,11,11-1,11-1-2,Alhaitham,Yae Miko,Zhongli,Kaedehara Kazuha,2024-02-01 03:50:08+00:00
722f241ccbca11ee949028c2dd2980ba,11,11-2,11-2-1,Furina,Neuvillette,Baizhu,Venti,2024-02-01 03:50:50+00:00
722f241ccbca11ee949028c2dd2980ba,11,11-2,11-2-2,Alhaitham,Yae Miko,Zhongli,Kaedehara Kazuha,2024-02-01 03:52:09+00:00
722f241ccbca11ee949028c2dd2980ba,11,11-3,11-3-1,Furina,Neuvillette,Baizhu,Venti,2024-02-01 03:53:03+00:00
722f241ccbca11ee949028c2dd2980ba,11,11-3,11-3-2,Alhaitham,Yae Miko,Zhongli,Kaedehara Kazuha,2024-02-01 03:53:45+00:00
722f241ccbca11ee949028c2dd2980ba,12,12-1,12-1-1,Furina,Neuvillette,Zhongli,Jean,2024-02-01 03:59:15+00:00
722f241ccbca11ee949028c2dd2980ba,12,12-1,12-1-2,Nahida,Kuki Shinobu,Yelan,Alhaitham,2024-02-01 04:00:58+00:00
722f241ccbca11ee949028c2dd2980ba,12,12-2,12-2-1,Furina,Neuvillette,Zhongli,Jean,2024-02-01 04:14:08+00:00
722f241ccbca11ee949028c2dd2980ba,12,12-2,12-2-2,Nahida,Kuki Shinobu,Yelan,Alhaitham,2024-02-01 04:15:17+00:00
722f241ccbca11ee949028c2dd2980ba,12,12-3,12-3-1,Furina,Neuvillette,Zhongli,Jean,2024-02-01 04:17:25+00:00
722f241ccbca11ee949028c2dd2980ba,12,12-3,12-3-2,Nahida,Kuki Shinobu,Yelan,Alhaitham,2024-02-01 04:18:29+00:00
722f241dcbca11ee96c128c2dd2980ba,11,11-1,11-1-1,Neuvillette,Nahida,Yae Miko,Raiden Shogun,2024-02-02 02:24:08+00:00
722f241dcbca11ee96c128c2dd2980ba,11,11-1,11-1-2,Xiao,Faruzan,Furina,Xianyun,2024-02-02 02:24:44+00:00
722f241dcbca11ee96c128c2dd2980ba,11,11-2,11-2-1,Neuvillette,Nahida,Yae Miko,Raiden Shogun,2024-02-02 02:25:21+00:00
722f241dcbca11ee96c128c2dd2980ba,11,11-2,11-2-2,Xiao,Faruzan,Furina,Xianyun,2024-02-02 02:25:56+00:00
722f241dcbca11ee96c128c2dd2980ba,11,11-3,11-3-1,Neuvillette,Nahida,Yae Miko,Raiden Shogun,2024-02-02 02:26:31+00:00
722f241dcbca11ee96c128c2dd2980ba,11,11-3,11-3-2,Xiao,Faruzan,Furina,Xianyun,2024-02-02 02:26:57+00:00
722f241dcbca11ee96c128c2dd2980ba,12,12-1,12-1-1,Xianyun,Faruzan,Furina,Bennett,2024-02-03 04:42:32+00:00
722f241dcbca11ee96c128c2dd2980ba,12,12-1,12-1-2,Tighnari,Nahida,Yae Miko,Baizhu,2024-02-03 04:43:34+00:00
722f241dcbca11ee96c128c2dd2980ba,12,12-2,12-2-1,Xianyun,Faruzan,Furina,Bennett,2024-02-03 04:45:04+00:00
722f241dcbca11ee96c128c2dd2980ba,12,12-2,12-2-2,Tighnari,Nahida,Yae Miko,Baizhu,2024-02-03 04:46:22+00:00
722f241dcbca11ee96c128c2dd2980ba,12,12-3,12-3-1,Diluc,Furina,Bennett,Xianyun,2024-02-02 02:36:03+00:00
722f241dcbca11ee96c128c2dd2980ba,12,12-3,12-3-2,Tighnari,Yae Miko,Nahida,Baizhu,2024-02-02 02:37:06+00:00
722f241ecbca11ee9b2828c2dd2980ba,11,11-1,11-1-1,Bennett,Xingqiu,Yoimiya,Zhongli,2024-02-03 08:39:06+00:00
722f241ecbca11ee9b2828c2dd2980ba,11,11-1,11-1-2,Sangonomiya Kokomi,Kuki Shinobu,Nahida,Kaedehara Kazuha,2024-02-03 08:39:55+00:00
722f241ecbca11ee9b2828c2dd2980ba,11,11-2,11-2-1,Bennett,Xingqiu,Yoimiya,Zhongli,2024-02-03 08:40:29+00:00
722f241ecbca11ee9b2828c2dd2980ba,11,11-2,11-2-2,Sangonomiya Kokomi,Kuki Shinobu,Nahida,Kaedehara Kazuha,2024-02-03 08:42:16+00:00
722f241ecbca11ee9b2828c2dd2980ba,11,11-3,11-3-1,Bennett,Xingqiu,Yoimiya,Zhongli,2024-02-03 08:42:58+00:00
722f241ecbca11ee9b2828c2dd2980ba,11,11-3,11-3-2,Sangonomiya Kokomi,Kuki Shinobu,Nahida,Kaedehara Kazuha,2024-02-03 08:44:04+00:00
722f241ecbca11ee9b2828c2dd2980ba,12,12-1,12-1-1,Bennett,Xiangling,Wriothesley,Zhongli,2024-02-03 08:46:14+00:00
722f241ecbca11ee9b2828c2dd2980ba,12,12-1,12-1-2,Sangonomiya Kokomi,Kuki Shinobu,Nahida,Kaedehara Kazuha,2024-02-03 08:48:01+00:00
722f241ecbca11ee9b2828c2dd2980ba,12,12-2,12-2-1,Bennett,Xiangling,Wriothesley,Zhongli,2024-02-03 08:50:02+00:00
722f241ecbca11ee9b2828c2dd2980ba,12,12-2,12-2-2,Sangonomiya Kokomi,Kuki Shinobu,Nahida,Kaedehara Kazuha,2024-02-03 08:51:55+00:00
722f241ecbca11ee9b2828c2dd2980ba,12,12-3,12-3-1,Bennett,Xiangling,Wriothesley,Zhongli,2024-02-03 08:54:29+00:00
722f241ecbca11ee9b2828c2dd2980ba,12,12-3,12-3-2,Sangonomiya Kokomi,Kuki Shinobu,Nahida,Kaedehara Kazuha,2024-02-03 08:56:09+00:00
722f241fcbca11eebed828c2dd2980ba,11,11-1,11-1-1,Hu Tao,Xingqiu,Yelan,Zhongli,2024-02-04 04:36:05+00:00
722f241fcbca11eebed828c2dd2980ba,11,11-1,11-1-2,Xiao,Faruzan,Furina,Xianyun,2024-02-04 04:38:04+00:00
722f241fcbca11eebed828c2dd2980ba,11,11-2,11-2-1,Hu Tao,Xingqiu,Yelan,Zhongli,2024-02-04 04:38:43+00:00
722f241fcbca11eebed828c2dd2980ba,11,11-2,11-2-2,Xiao,Faruzan,Furina,Xianyun,2024-02-04 04:39:59+00:00
722f241fcbca11eebed828c2dd2980ba,11,11-3,11-3-1,Hu Tao,Xingqiu,Yelan,Zhongli,2024-02-04 04:40:50+00:00
722f241fcbca11eebed828c2dd2980ba,11,11-3,11-3-2,Xiao,Faruzan,Furina,Xianyun,2024-02-04 04:41:49+00:00
722f241fcbca11eebed828c2dd2980ba,12,12-1,12-1-1,Neuvillette,Furina,Kaedehara Kazuha,Zhongli,2024-02-04 04:47:11+00:00
722f241fcbca11eebed828c2dd2980ba,12,12-1,12-1-2,Hu Tao,Xingqiu,Yelan,Xianyun,2024-02-04 04:48:07+00:00
722f241fcbca11eebed828c2dd2980ba,12,12-2,12-2-1,Neuvillette,Furina,Kaedehara Kazuha,Zhongli,2024-02-04 04:49:34+00:00
722f241fcbca11eebed828c2dd2980ba,12,12-2,12-2-2,Hu Tao,Xingqiu,Yelan,Xianyun,2024-02-04 04:50:24+00:00
722f241fcbca11eebed828c2dd2980ba,12,12-3,12-3-1,Neuvillette,Furina,Kaedehara Kazuha,Zhongli,2024-02-04 04:52:36+00:00
722f241fcbca11eebed828c2dd2980ba,12,12-3,12-3-2,Hu Tao,Xingqiu,Yelan,Xianyun,2024-02-04 04:53:22+00:00
722f2420cbca11ee9a8328c2dd2980ba,11,11-1,11-1-1,Nahida,Yelan,Kuki Shinobu,Sucrose,2024-02-01 13:51:13+00:00
722f2420cbca11ee9a8328c2dd2980ba,11,11-1,11-1-2,Kamisato Ayato,Bennett,Xiangling,Kaedehara Kazuha,2024-02-01 13:52:03+00:00
722f2420cbca11ee9a8328c2dd2980ba,11,11-2,11-2-1,Nahida,Yelan,Kuki Shinobu,Sucrose,2024-02-01 13:52:30+00:00
722f2420cbca11ee9a8328c2dd2980ba,11,11-2,11-2-2,Kamisato Ayato,Bennett,Xiangling,Kaedehara Kazuha,2024-02-01 13:53:50+00:00
722f2420cbca11ee9a8328c2dd2980ba,11,11-3,11-3-1,Nahida,Yelan,Kuki Shinobu,Sucrose,2024-02-01 13:54:45+00:00
722f2420cbca11ee9a8328c2dd2980ba,11,11-3,11-3-2,Kamisato Ayato,Bennett,Xiangling,Kaedehara Kazuha,2024-02-01 13:56:50+00:00
722f2420cbca11ee9a8328c2dd2980ba,12,12-1,12-1-1,Kamisato Ayaka,Ganyu,Sangonomiya Kokomi,Kaedehara Kazuha,2024-02-12 05:54:09+00:00
722f2420cbca11ee9a8328c2dd2980ba,12,12-1,12-1-2,Yae Miko,Nahida,Furina,Kuki Shinobu,2024-02-12 05:55:25+00:00
722f2420cbca11ee9a8328c2dd2980ba,12,12-2,12-2-1,Kamisato Ayaka,Ganyu,Sangonomiya Kokomi,Kaedehara Kazuha,2024-02-12 05:56:14+00:00
722f2420cbca11ee9a8328c2dd2980ba,12,12-2,12-2-2,Yae Miko,Nahida,Furina,Kuki Shinobu,2024-02-12 05:57:23+00:00
722f2420cbca11ee9a8328c2dd2980ba,12,12-3,12-3-1,Kamisato Ayaka,Ganyu,Sangonomiya Kokomi,Kaedehara Kazuha,2024-02-12 05:59:03+00:00
722f2420cbca11ee9a8328c2dd2980ba,12,12-3,12-3-2,Yae Miko,Nahida,Furina,Kuki Shinobu,2024-02-12 06:00:24+00:00
722f2421cbca11ee89fc28c2dd2980ba,11,11-1,11-1-1,Yae Miko,Nahida,Furina,Baizhu,2024-02-01 07:18:19+00:00
722f2421cbca11ee89fc28c2dd2980ba,11,11-1,11-1-2,Wanderer,Faruzan,Zhongli,Bennett,2024-02-01 07:19:09+00:00
722f2421cbca11ee89fc28c2dd2980ba,11,11-2,11-2-1,Yae Miko,Nahida,Furina,Baizhu,2024-02-01 07:19:40+00:00
722f2421cbca11ee89fc28c2dd2980ba,11,11-2,11-2-2,Wanderer,Faruzan,Zhongli,Bennett,2024-02-01 07:20:47+00:00
722f2421cbca11ee89fc28c2dd2980ba,11,11-3,11-3-1,Yae Miko,Nahida,Furina,Baizhu,2024-02-01 07:21:21+00:00
722f2421cbca11ee89fc28c2dd2980ba,11,11-3,11-3-2,Wanderer,Faruzan,Zhongli,Bennett,2024-02-01 07:22:08+00:00
722f2421cbca11ee89fc28c2dd2980ba,12,12-1,12-1-1,Navia,Zhongli,Xiangling,Bennett,2024-02-01 10:17:53+00:00
722f2421cbca11ee89fc28c2dd2980ba,12,12-1,12-1-2,Yae Miko,Nahida,Furina,Baizhu,2024-02-01 10:19:56+00:00
722f2421cbca11ee89fc28c2dd2980ba,12,12-2,12-2-1,Navia,Zhongli,Xiangling,Bennett,2024-02-01 10:32:58+00:00
722f2421cbca11ee89fc28c2dd2980ba,12,12-2,12-2-2,Yae Miko,Nahida,Furina,Baizhu,2024-02-01 10:34:40+00:00
722f2421cbca11ee89fc28c2dd2980ba,12,12-3,12-3-1,Navia,Zhongli,Xiangling,Bennett,2024-02-01 10:36:48+00:00
722f2421cbca11ee89fc28c2dd2980ba,12,12-3,12-3-2,Yae Miko,Nahida,Furina,Baizhu,2024-02-01 10:38:18+00:00
722f2422cbca11ee90a528c2dd2980ba,11,11-1,11-1-1,Hu Tao,Zhongli,Yelan,Xingqiu,2024-02-08 02:54:07+00:00
722f2422cbca11ee90a528c2dd2980ba,11,11-1,11-1-2,Ganyu,Kamisato Ayaka,Sangonomiya Kokomi,Venti,2024-02-08 02:55:00+00:00
722f2422cbca11ee90a528c2dd2980ba,11,11-2,11-2-1,Hu Tao,Zhongli,Yelan,Xingqiu,2024-02-08 02:55:29+00:00
722f2422cbca11ee90a528c2dd2980ba,11,11-2,11-2-2,Ganyu,Kamisato Ayaka,Sangonomiya Kokomi,Venti,2024-02-08 02:56:40+00:00
722f2422cbca11ee90a528c2dd2980ba,11,11-3,11-3-1,Hu Tao,Zhongli,Yelan,Xingqiu,2024-02-08 02:57:25+00:00
722f2422cbca11ee90a528c2dd2980ba,11,11-3,11-3-2,Ganyu,Kamisato Ayaka,Sangonomiya Kokomi,Venti,2024-02-08 02:58:12+00:00
722f2422cbca11ee90a528c2dd2980ba,12,12-1,12-1-1,Nahida,Traveler,Nilou,Sangonomiya Kokomi,2024-02-08 04:34:42+00:00
722f2422cbca11ee90a528c2dd2980ba,12,12-1,12-1-2,Hu Tao,Zhongli,Yelan,Xingqiu,2024-02-08 04:36:23+00:00
722f2422cbca11ee90a528c2dd2980ba,12,12-2,12-2-1,Nahida,Traveler,Nilou,Sangonomiya Kokomi,2024-02-08 04:38:13+00:00
722f2422cbca11ee90a528c2dd2980ba,12,12-2,12-2-2,Hu Tao,Zhongli,Yelan,Xingqiu,2024-02-08 04:42:08+00:00
722f2422cbca11ee90a528c2dd2980ba,12,12-3,12-3-1,Nahida,Traveler,Nilou,Sangonomiya Kokomi,2024-02-08 04:45:01+00:00
722f2422cbca11ee90a528c2dd2980ba,12,12-3,12-3-2,Hu Tao,Zhongli,Yelan,Xingqiu,2024-02-08 04:46:15+00:00
722f2423cbca11eead5b28c2dd2980ba,11,11-1,11-1-1,Sangonomiya Kokomi,Nilou,Traveler,Nahida,2024-02-01 13:06:06+00:00
722f2423cbca11eead5b28c2dd2980ba,11,11-1,11-1-2,Faruzan,Xianyun,Furina,Xiao,2024-02-01 13:06:47+00:00
722f2423cbca11eead5b28c2dd2980ba,11,11-2,11-2-1,Sangonomiya Kokomi,Nilou,Traveler,Nahida,2024-02-01 13:07:21+00:00
722f2423cbca11eead5b28c2dd2980ba,11,11-2,11-2-2,Faruzan,Xianyun,Furina,Xiao,2024-02-01 13:08:12+00:00
722f2423cbca11eead5b28c2dd2980ba,11,11-3,11-3-1,Sangonomiya Kokomi,Nilou,Traveler,Nahida,2024-02-01 13:08:45+00:00
722f2423cbca11eead5b28c2dd2980ba,11,11-3,11-3-2,Faruzan,Xianyun,Furina,Xiao,2024-02-01 13:09:16+00:00
722f2423cbca11eead5b28c2dd2980ba,12,12-1,12-1-1,Faruzan,Xianyun,Furina,Xiao,2024-02-01 13:38:14+00:00
722f2423cbca11eead5b28c2dd2980ba,12,12-1,12-1-2,Zhongli,Xiangling,Bennett,Lyney,2024-02-01 13:39:07+00:00
722f2423cbca11eead5b28c2dd2980ba,12,12-2,12-2-1,Faruzan,Xianyun,Furina,Xiao,2024-02-01 13:45:01+00:00
722f2423cbca11eead5b28c2dd2980ba,12,12-2,12-2-2,Zhongli,Xiangling,Bennett,Lyney,2024-02-01 13:45:54+00:00
722f2423cbca11eead5b28c2dd2980ba,12,12-3,12-3-1,Faruzan,Xianyun,Furina,Xiao,2024-02-01 13:48:16+00:00
722f2423cbca11eead5b28c2dd2980ba,12,12-3,12-3-2,Zhongli,Xiangling,Bennett,Lyney,2024-02-01 13:49:25+00:00
722f2424cbca11ee8eb728c2dd2980ba,11,11-1,11-1-1,Bennett,Xingqiu,Xiangling,Kaedehara Kazuha,2024-02-01 10:49:02+00:00
722f2424cbca11ee8eb728c2dd2980ba,11,11-1,11-1-2,Neuvillette,Baizhu,Furina,Venti,2024-02-01 10:49:51+00:00
722f2424cbca11ee8eb728c2dd2980ba,11,11-2,11-2-1,Bennett,Xingqiu,Xiangling,Kaedehara Kazuha,2024-02-01 10:50:17+00:00
722f2424cbca11ee8eb728c2dd2980ba,11,11-2,11-2-2,Neuvillette,Baizhu,Furina,Venti,2024-02-01 10:51:30+00:00
722f2424cbca11ee8eb728c2dd2980ba,11,11-3,11-3-1,Bennett,Xingqiu,Xiangling,Kaedehara Kazuha,2024-02-01 10:52:21+00:00
722f2424cbca11ee8eb728c2dd2980ba,11,11-3,11-3-2,Neuvillette,Baizhu,Furina,Venti,2024-02-01 10:53:16+00:00
722f2424cbca11ee8eb728c2dd2980ba,12,12-1,12-1-1,Neuvillette,Albedo,Furina,Jean,2024-02-13 22:23:12+00:00
722f2424cbca11ee8eb728c2dd2980ba,12,12-1,12-1-2,Bennett,Yelan,Xiangling,Kaedehara Kazuha,2024-02-13 22:24:12+00:00
722f2424cbca11ee8eb728c2dd2980ba,12,12-2,12-2-1,Neuvillette,Albedo,Furina,Jean,2024-02-13 22:25:36+00:00
722f2424cbca11ee8eb728c2dd2980ba,12,12-2,12-2-2,Bennett,Yelan,Xiangling,Kaedehara Kazuha,2024-02-13 22:26:29+00:00
722f2424cbca11ee8eb728c2dd2980ba,12,12-3,12-3-1,Neuvillette,Albedo,Furina,Jean,2024-02-13 22:28:47+00:00
722f2424cbca11ee8eb728c2dd2980ba,12,12-3,12-3-2,Bennett,Yelan,Xiangling,Kaedehara Kazuha,2024-02-13 22:29:45+00:00
722f2425cbca11ee860328c2dd2980ba,11,11-1,11-1-1,Furina,Shenhe,Xianyun,Kamisato Ayaka,2024-02-01 13:01:13+00:00
722f2425cbca11ee860328c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Nahida,Yelan,Alhaitham,2024-02-01 13:02:06+00:00
722f2425cbca11ee860328c2dd2980ba,11,11-2,11-2-1,Furina,Shenhe,Xianyun,Kamisato Ayaka,2024-02-01 13:02:36+00:00
722f2425cbca11ee860328c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Nahida,Yelan,Alhaitham,2024-02-01 13:03:53+00:00
722f2425cbca11ee860328c2dd2980ba,11,11-3,11-3-1,Furina,Shenhe,Xianyun,Kamisato Ayaka,2024-02-01 13:04:50+00:00
722f2425cbca11ee860328c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Nahida,Yelan,Alhaitham,2024-02-01 13:05:43+00:00
722f2425cbca11ee860328c2dd2980ba,12,12-1,12-1-1,Furina,Raiden Shogun,Xianyun,Alhaitham,2024-02-04 07:26:25+00:00
722f2425cbca11ee860328c2dd2980ba,12,12-1,12-1-2,Nahida,Nilou,Sangonomiya Kokomi,Yelan,2024-02-04 07:27:42+00:00
722f2425cbca11ee860328c2dd2980ba,12,12-2,12-2-1,Furina,Raiden Shogun,Xianyun,Alhaitham,2024-02-04 07:37:07+00:00
722f2425cbca11ee860328c2dd2980ba,12,12-2,12-2-2,Nahida,Nilou,Sangonomiya Kokomi,Yelan,2024-02-04 07:38:18+00:00
722f2425cbca11ee860328c2dd2980ba,12,12-3,12-3-1,Furina,Raiden Shogun,Xianyun,Alhaitham,2024-02-04 07:43:54+00:00
722f2425cbca11ee860328c2dd2980ba,12,12-3,12-3-2,Nahida,Nilou,Sangonomiya Kokomi,Yelan,2024-02-04 07:45:21+00:00
722f2426cbca11eeb9d828c2dd2980ba,11,11-1,11-1-1,Keqing,Nahida,Fischl,Kaedehara Kazuha,2024-02-02 02:31:36+00:00
722f2426cbca11eeb9d828c2dd2980ba,11,11-1,11-1-2,Ganyu,Furina,Charlotte,Venti,2024-02-02 02:33:08+00:00
722f2426cbca11eeb9d828c2dd2980ba,11,11-2,11-2-1,Keqing,Nahida,Fischl,Kaedehara Kazuha,2024-02-02 02:33:35+00:00
722f2426cbca11eeb9d828c2dd2980ba,11,11-2,11-2-2,Ganyu,Furina,Charlotte,Venti,2024-02-02 02:34:40+00:00
722f2426cbca11eeb9d828c2dd2980ba,11,11-3,11-3-1,Keqing,Nahida,Fischl,Kaedehara Kazuha,2024-02-02 02:35:53+00:00
722f2426cbca11eeb9d828c2dd2980ba,11,11-3,11-3-2,Ganyu,Furina,Charlotte,Venti,2024-02-02 02:36:33+00:00
722f2426cbca11eeb9d828c2dd2980ba,12,12-1,12-1-1,Neuvillette,Furina,Nahida,Raiden Shogun,2024-02-02 02:42:04+00:00
722f2426cbca11eeb9d828c2dd2980ba,12,12-1,12-1-2,Keqing,Yaoyao,Fischl,Kaedehara Kazuha,2024-02-02 02:42:56+00:00
722f2426cbca11eeb9d828c2dd2980ba,12,12-2,12-2-1,Neuvillette,Furina,Nahida,Raiden Shogun,2024-02-02 02:46:38+00:00
722f2426cbca11eeb9d828c2dd2980ba,12,12-2,12-2-2,Keqing,Yaoyao,Fischl,Kaedehara Kazuha,2024-02-02 02:47:27+00:00
722f2426cbca11eeb9d828c2dd2980ba,12,12-3,12-3-1,Neuvillette,Furina,Nahida,Raiden Shogun,2024-02-02 02:51:59+00:00
722f2426cbca11eeb9d828c2dd2980ba,12,12-3,12-3-2,Keqing,Yaoyao,Fischl,Kaedehara Kazuha,2024-02-02 02:52:45+00:00
722f2427cbca11eea9c728c2dd2980ba,11,11-1,11-1-1,Hu Tao,Yelan,Xingqiu,Xiangling,2024-02-13 02:06:07+00:00
722f2427cbca11eea9c728c2dd2980ba,11,11-1,11-1-2,Neuvillette,Furina,Sangonomiya Kokomi,Zhongli,2024-02-13 02:06:47+00:00
722f2427cbca11eea9c728c2dd2980ba,11,11-2,11-2-1,Hu Tao,Yelan,Xingqiu,Xiangling,2024-02-13 02:07:25+00:00
722f2427cbca11eea9c728c2dd2980ba,11,11-2,11-2-2,Neuvillette,Furina,Sangonomiya Kokomi,Zhongli,2024-02-13 02:08:09+00:00
722f2427cbca11eea9c728c2dd2980ba,11,11-3,11-3-1,Hu Tao,Yelan,Xingqiu,Xiangling,2024-02-13 02:09:12+00:00
722f2427cbca11eea9c728c2dd2980ba,11,11-3,11-3-2,Neuvillette,Furina,Sangonomiya Kokomi,Zhongli,2024-02-13 02:09:55+00:00
722f2427cbca11eea9c728c2dd2980ba,12,12-1,12-1-1,Neuvillette,Furina,Sangonomiya Kokomi,Zhongli,2024-02-13 02:12:00+00:00
722f2427cbca11eea9c728c2dd2980ba,12,12-1,12-1-2,Hu Tao,Yelan,Xingqiu,Xiangling,2024-02-13 02:12:57+00:00
722f2427cbca11eea9c728c2dd2980ba,12,12-2,12-2-1,Neuvillette,Furina,Sangonomiya Kokomi,Zhongli,2024-02-13 02:13:51+00:00
722f2427cbca11eea9c728c2dd2980ba,12,12-2,12-2-2,Hu Tao,Yelan,Xingqiu,Xiangling,2024-02-13 02:14:57+00:00
722f2427cbca11eea9c728c2dd2980ba,12,12-3,12-3-1,Neuvillette,Furina,Sangonomiya Kokomi,Zhongli,2024-02-13 02:16:38+00:00
722f2427cbca11eea9c728c2dd2980ba,12,12-3,12-3-2,Hu Tao,Yelan,Xingqiu,Xiangling,2024-02-13 02:17:31+00:00
722f2428cbca11ee905728c2dd2980ba,11,11-1,11-1-1,Alhaitham,Kuki Shinobu,Yelan,Xingqiu,2024-02-01 05:01:08+00:00
722f2428cbca11ee905728c2dd2980ba,11,11-1,11-1-2,Wanderer,Bennett,Faruzan,Furina,2024-02-01 05:01:51+00:00
722f2428cbca11ee905728c2dd2980ba,11,11-2,11-2-1,Alhaitham,Kuki Shinobu,Yelan,Xingqiu,2024-02-01 05:02:23+00:00
722f2428cbca11ee905728c2dd2980ba,11,11-2,11-2-2,Wanderer,Bennett,Faruzan,Furina,2024-02-01 05:03:36+00:00
722f2428cbca11ee905728c2dd2980ba,11,11-3,11-3-1,Alhaitham,Kuki Shinobu,Yelan,Xingqiu,2024-02-01 05:04:34+00:00
722f2428cbca11ee905728c2dd2980ba,11,11-3,11-3-2,Wanderer,Bennett,Faruzan,Furina,2024-02-01 05:05:26+00:00
722f2428cbca11ee905728c2dd2980ba,12,12-1,12-1-1,Keqing,Fischl,Yaoyao,Kaedehara Kazuha,2024-02-05 12:46:13+00:00
722f2428cbca11ee905728c2dd2980ba,12,12-1,12-1-2,Diluc,Xianyun,Bennett,Furina,2024-02-05 12:47:39+00:00
722f2428cbca11ee905728c2dd2980ba,12,12-2,12-2-1,Xiao,Bennett,Faruzan,Zhongli,2024-02-01 05:12:33+00:00
722f2428cbca11ee905728c2dd2980ba,12,12-2,12-2-2,Sangonomiya Kokomi,Kaedehara Kazuha,Yelan,Furina,2024-02-01 05:13:34+00:00
722f2428cbca11ee905728c2dd2980ba,12,12-3,12-3-1,Xiao,Bennett,Faruzan,Zhongli,2024-02-01 05:15:04+00:00
722f2428cbca11ee905728c2dd2980ba,12,12-3,12-3-2,Sangonomiya Kokomi,Kaedehara Kazuha,Yelan,Furina,2024-02-01 05:16:26+00:00
722f2429cbca11ee840f28c2dd2980ba,11,11-1,11-1-1,Sucrose,Beidou,Fischl,Yaoyao,2024-02-01 16:29:36+00:00
722f2429cbca11ee840f28c2dd2980ba,11,11-1,11-1-2,Bennett,Xingqiu,Shikanoin Heizou,Xiangling,2024-02-01 16:30:15+00:00
722f2429cbca11ee840f28c2dd2980ba,11,11-2,11-2-1,Sucrose,Beidou,Fischl,Yaoyao,2024-02-01 16:30:55+00:00
722f2429cbca11ee840f28c2dd2980ba,11,11-2,11-2-2,Bennett,Xingqiu,Shikanoin Heizou,Xiangling,2024-02-01 16:31:48+00:00
722f2429cbca11ee840f28c2dd2980ba,11,11-3,11-3-1,Sucrose,Beidou,Fischl,Yaoyao,2024-02-01 16:32:30+00:00
722f2429cbca11ee840f28c2dd2980ba,11,11-3,11-3-2,Bennett,Xingqiu,Shikanoin Heizou,Xiangling,2024-02-01 16:33:06+00:00
722f2429cbca11ee840f28c2dd2980ba,12,12-1,12-1-1,Sucrose,Beidou,Fischl,Yaoyao,2024-02-08 14:30:10+00:00
722f2429cbca11ee840f28c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Chevreuse,Kujou Sara,Bennett,2024-02-08 14:31:24+00:00
722f2429cbca11ee840f28c2dd2980ba,12,12-2,12-2-1,Sucrose,Beidou,Fischl,Yaoyao,2024-02-08 14:32:40+00:00
722f2429cbca11ee840f28c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Chevreuse,Kujou Sara,Bennett,2024-02-08 14:33:51+00:00
722f2429cbca11ee840f28c2dd2980ba,12,12-3,12-3-1,Sucrose,Beidou,Fischl,Yaoyao,2024-02-08 14:36:00+00:00
